OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
2507,63477,35827,44986.86205,78656395.24
2508,97074,17130,24129.7086,19436497.45
2509,22559,14638,47781.30284,46674393.32
2510,47051,13928,13671.2716,6139955.447
2511,45884,13622,14740.77639,9231761.918
2512,47053,24646,16448.32237,14270510.16
2513,40213,4332,9711.226177,3038046.671
2514,67718,777,24166.14668,22459014.38
2515,47279,8392,20884.98849,15012364.42
2516,67707,1428,26054.13202,27139624.13
2517,9430,5647,60738.77862,81848081.75
2518,72827,5092,16856.89691,12128541.67
2519,67706,1196,24987.18347,23735514.85
2520,94160,1981,34785.51568,37639785.2
2521,67686,1986,14959.43755,8354277.485
2522,67700,1947,41201.68157,54447707.41
2523,67701,869,22570.34457,17503007.52
2524,37574,32230,143565.8564,603552316.7
2525,67735,1113,23387.52457,21293600.08
2526,67697,5156,44374.30688,77878796.77
2527,67677,6849,56201.79137,72499821.97
2528,56323,2294,22724.2061,18842114.68
2529,56154,15455,99631.92578,182383917.6
2530,56736,2722,17927.42906,16280394.09
2531,56330,3272,55962.20339,67403598.62
2532,65597,9801,69638.9026,154454559.9
2533,40212,548,8263.957319,1105027.414
2534,40229,20746,21931.99869,10941794.45
2535,73660,8631,35977.62772,37866835.61
2536,73667,2435,55656.31551,62533431.8
2537,73655,9314,53419.13455,67710630.55
2538,73642,11011,74482.5934,88554046.78
2539,73565,3297,33881.49688,26719380.44
2540,73553,7214,82837.32674,158205006.5
2541,40591,24899,22813.03254,12126171.24
2542,16766,7166,187532.7264,566969867.7
2543,40210,5029,8388.708718,1637533.459
2544,28790,19651,137493.3416,368179747
2545,87459,7968,53846.49648,136724929
2546,40211,10520,11079.58296,2331417.119
2547,65307,10396,62693.47222,97870099.25
2548,65388,6056,81044.47662,88280530.59
2549,40479,9583,11324.32797,2771067.16
2550,40477,15854,11035.26783,2914801.155
2551,22047,16747,18476.33196,9390987.054
2552,22041,14620,19123.93125,8513981.977
2553,40878,21487,20586.39231,12979640.67
2554,22049,21955,15101.2568,6275760.655
2555,22305,13746,14334.0789,5073168.974
2556,53572,5957,42220.24765,26708454.84
2557,53567,11626,73150.50457,147331922.3
2558,77709,8542,88983.93408,269479708.5
2559,44649,22406,15613.07208,11135409.06
2560,22309,22569,17738.58487,8063417.85
2561,22307,19125,15928.53991,5084477.031
2562,40476,22161,13925.89196,5374140.116
2563,40468,21017,22974.22162,16798277.92
2564,40474,13514,45593.62888,52445237.92
2565,42853,16447,12353.37682,6055459.43
2566,40472,24765,35182.98027,30581405.01
2567,71720,7847,45530.43659,59500357.31
2568,58454,14935,42278.28762,36338206.46
2569,25718,2556,81944.41372,150238132.2
2570,25845,2340,72723.40253,181119661.1
2571,25859,114,23801.16404,17138330.57
2572,40723,16194,17240.94027,9496774.068
2573,25869,14,17429.84773,6161958.857
2574,4736,9403,58915.01184,104882703.7
2575,4703,8898,88549.03751,198420599.9
2576,52538,21390,91942.88398,229072358
2577,52525,49737,93566.83791,309569701.9
2578,49770,5436,67198.33943,204086659.3
2579,49586,8467,99088.698,298770918.5
2580,67059,14307,20273.05338,8210579.29
2581,77886,3826,31022.88572,32268356
2582,67592,2981,23925.00533,32070805.38
2583,77887,2341,43082.77767,41459406.43
2584,77880,5366,62278.4713,37864029.16
2585,77855,24535,87261.55607,161112905.5
2586,77830,7968,51327.64766,44009868.36
2587,77815,28541,160719.0568,176673309.5
2588,79685,869,41630.34055,59113850.71
2589,79674,4788,82070.56617,164635898
2590,87734,2056,23192.11582,20400969.79
2591,22081,13124,11321.26017,4753725.7
2592,30627,15674,17579.81253,9097615.602
2593,22083,17888,10838.7411,4628319.168
2594,29471,1359,87183.04976,179156433
2595,22297,15444,20598.99286,13010519.71
2596,22303,18319,17628.37502,8998232.731
2597,22299,14218,10498.475,3680118.73
2598,67587,320,15694.04306,9138505.097
2599,22301,10827,10991.98593,3624277.813
2600,22085,11978,10534.43128,4299839.991
2601,22087,12136,11261.79883,4445073.161
2602,72124,9298,42153.79617,41435233.59
2603,72138,5511,29132.53588,24981467.47
2604,72127,8086,44242.01056,51593722.73
2605,73111,2620,66694.60109,51544019.2
2606,91315,13142,127321.8447,170393368.7
2607,73113,2364,29816.3317,26018771.3
2608,73550,7083,48934.23559,46835718.7
2609,22523,25487,21765.82831,18327030.28
2610,22527,16727,32176.06361,13165406.63
2611,22547,24283,23793.30979,12339578.45
2612,22525,14163,34405.98051,24667540.62
2613,20257,14409,10264.61988,1994385.709
2614,76547,10787,51886.97034,63650205.69
2615,76571,28672,80824.8637,151384850.7
2616,63875,2208,29749.56656,38517627.81
2617,38690,10767,106279.3383,186724295.2
2618,56133,1276,18660.71058,11981841.98
2619,39118,14546,19406.14623,12040302.39
2620,39114,20577,90602.65924,160183584.5
2621,37170,14832,133220.7291,399922773
2622,56112,17775,47241.62015,56526151.41
2623,74653,20220,117890.9063,285843994.6
2624,72525,14026,143274.5125,411726761.2
2625,71729,4749,20527.57429,18159918.34
2626,20259,12541,12231.35039,2566134.659
2627,71711,18109,56381.33484,72753197.37
2628,22529,22812,26899.51929,14047679.49
2629,26909,2301,62388.83212,82842041.95
2630,30419,40538,58562.08736,63828826.08
2631,63831,1059,35899.74514,62830433.55
2632,22607,16532,20750.77008,12307407.64
2633,63877,3560,46093.69806,52153825.13
2634,63871,862,24771.72809,19059140.38
2635,97295,2605,24837.32352,26623147
2636,97271,2052,35398.60168,20545867.45
2637,21391,7198,43861.52438,41543862
2638,21360,2247,28960.32635,23128743.48
2639,22761,18415,26273.31622,10474356.39
2640,22769,16433,14510.46422,4428617.348
2641,53426,1948,34338.75609,62204595.88
2642,49824,11512,93984.59084,365766588.7
2643,22767,27025,16205.52753,7297682.167
2644,49757,11980,103578.5002,336027096.8
2645,22765,24286,14515.78504,6212589.626
2646,73569,2228,61466.30919,60515729.06
2647,30559,21419,48588.81022,52214318.56
2648,30539,19961,38236.82888,51401234.94
2649,30519,31373,28923.37782,32417030.1
2650,39130,14764,28338.7867,23135704.97
2651,39128,20362,30103.03841,29215576.09
2652,39106,10224,10768.31848,6754833.928
2653,59969,6345,115303.1208,253589194
2654,49626,6654,103514.9283,396219870.3
2655,30629,15907,37310.60286,39340198.73
2656,30659,16020,34306.63211,30578111.48
2657,71717,6006,40742.33777,51104919.48
2658,39126,14122,44088.30619,67256291.49
2659,30851,15784,19187.95283,11075036.34
2660,30173,18893,19254.34037,12784059.03
2661,49779,2197,58600.55538,141090281.1
2662,79215,8849,88900.84446,239789312.7
2663,90765,25358,42532.35779,41359362.72
2664,30655,18581,22550.155,11979950.95
2665,67165,5314,28868.19926,30263637.81
2666,39122,11476,47599.4413,69596605.22
2667,67125,6772,32439.86686,31399270.58
2668,39120,9965,35342.15747,25038641.28
2669,30625,17576,23488.39633,23760116.71
2670,30175,6569,21049.66292,8404937.765
2671,39112,19265,21529.70283,12776396.45
2672,90537,12400,60139.16589,73143652.09
2673,22045,23011,24254.29703,15205388.91
2674,90610,4074,53582.53608,58923509.82
2675,90571,8306,34830.42702,40401666.31
2676,22549,26311,24384.66406,17989500.05
2677,67816,1197,25627.21588,24477750.53
2678,38685,12058,104368.8667,211007071.3
2679,39217,2360,70541.50007,73208327.32
2680,39104,19355,26075.67532,16641614.39
2681,39108,24928,14946.79535,8513412.339
2682,45888,22821,13649.01141,10869006.16
2683,30449,18980,14160.53291,6847679.893
2684,45889,15741,20186.88982,18509670.09
2685,31711,1094,17761.63211,10668442.63
2686,30161,25342,13725.28247,4808065.598
2687,63857,3953,45256.5649,68431654.32
2688,63879,1970,60285.37436,103561902.7
2689,63860,1704,50244.24746,97475415.76
2690,6198,12122,121452.2348,283840413.6
2691,6193,20750,159601.4198,597376654.4
2692,99086,15256,21663.08448,8983511.125
2693,30657,16117,37122.38723,34052843.29
2694,30177,13871,15974.23037,9595618.124
2695,88348,17404,128654.7075,226643702.8
2696,97234,4008,78305.97004,124070352.3
2697,30163,22283,13708.31577,6966370.504
2698,30179,15576,25521.34215,22315840.74
2699,97270,2472,35461.26421,34016990.41
2700,36251,34367,153872.5026,467098349.5
2701,38667,22148,145871.5158,343849977.4
2702,67678,3785,34217.76334,42289359.86
2703,99095,5111,59757.47834,85674293.06
2704,99090,5299,62449.45617,88584953.97
2705,36115,7239,101776.0561,275172426.8
2706,37127,9452,115135.5359,315629622.5
2707,39110,18287,28816.32908,39902560.44
2708,67681,1623,24802.91339,23639256.17
2709,39116,16624,41788.09941,50742938.23
2710,73568,2891,29230.18873,24623295.22
2711,69509,9897,59029.53586,65275598.02
2712,26571,1540,80993.99275,65232971.06
2713,49577,10578,111871.6473,283157815.8
2714,37647,2359,69842.86344,127724270.4
2715,38723,19907,160974.5453,476578733
2716,38678,12629,87883.96529,170590746.3
2717,37632,5134,90613.91722,170947407.5
2718,49843,7367,93660.60686,220132867
2719,38729,4274,86178.68972,158119712.7
2720,30853,15174,23970.25088,23426879.93
2721,30669,0,9132.547668,2642698.036
2722,30855,19799,79714.21138,156362324.7
2723,49838,6825,83685.54821,331706193.8
2724,53498,10281,49318.87909,79707459.38
2725,30453,18707,44015.59338,24962500.07
2726,30455,21257,21736.95798,17439380.63
2727,1776,869,43030.47008,50034125.05
2728,84030,14805,57541.35655,92495253.91
2729,98630,7251,116765.0373,301226547.9
2730,49762,8991,128957.3739,312339751.1
2731,97222,7594,71897.16917,141046121.6
2732,97241,4581,61976.82366,84811303.82
2733,97255,1629,54909.89062,82083304.2
2734,97285,2590,48403.97835,84856815.06
2735,97286,3131,40318.22171,38136291.02
2736,97292,2836,47986.48182,52530909.78
2737,15326,5469,140087.8349,322490030
2738,36456,4842,40601.03509,59960354.81
2739,25776,936,76787.70682,105236090.2
2740,69115,21900,18668.9027,9667791.93
2741,69483,10703,78700.82698,175926940.3
2742,30167,17777,20746.38868,11649231.41
2743,30159,8716,16392.99239,5202005.934
2744,30169,9935,15689.97727,8067269.071
2745,30451,15676,6839.789961,2747493.797
2746,23552,13074,10289.77641,4713096.34
2747,24222,5816,21960.44063,19105033.44
2748,30457,18096,23177.90129,16245035.92
2749,30459,23010,23905.32406,19307235.32
2750,30982,13750,104911.2745,178292909.4
2751,30880,38878,68056.29125,91244852.07
2752,30966,18413,58291.03508,84774806.79
2753,42781,29649,55121.37591,61416705.16
2754,30989,14121,70735.54312,115379175.9
2755,31832,28627,141727.4134,425477912.3
2756,30952,23156,61416.1682,100906042.2
2757,24976,4323,29701.14687,40728270.68
2758,88048,19007,82742.58932,108303370.2
2759,30974,13901,75575.31263,143528989.8
2760,30926,31847,84518.5769,144246834.4
2761,30890,33084,83910.52433,275925082.1
2762,30826,16876,70315.72615,151743079.4
2763,30827,16355,33459.86921,28531068.27
2764,30823,26279,37144.91799,33651649.21
2765,31535,43634,233602.4764,968203027
2766,49459,1091,46013.46201,60975077.18
2767,49457,2948,58724.57066,134411625
2768,49419,7027,101690.3334,317382825
2769,49406,9013,111515.0083,425896311.3
2770,32369,15752,99811.13211,369631022.2
2771,32351,14023,127125.5937,446075444.2
2772,27248,1557,62108.14528,133829930
2773,27239,12311,105001.9474,311930871.6
2774,49356,15993,91226.26229,283560911.3
2775,24399,323,10408.89719,4153702.952
2776,42579,25625,55194.63408,72001633.09
2777,42489,21204,54228.04676,83247041.39
2778,40822,38067,58025.17259,108569606.6
2779,40699,43657,54197.50527,68503472.83
2780,49751,9827,124753.1009,388297766
2781,37619,9669,84033.12328,225801515.6
2782,49828,14071,112865.7515,273468048.8
2783,49832,10470,93761.98944,355919549.3
2784,49453,5690,99566.36393,354068566.8
2785,88499,12466,148119.8523,210053270
2786,49448,6868,76498.20491,233868466.1
2787,48465,15346,116541.8272,357024532.1
2788,53505,4179,62150.61179,109838845.6
2789,53560,3556,28877.97126,30479698.17
2790,53545,6833,31841.80667,36370357.59
2791,53534,1327,48934.6629,74778562.37
2792,53506,4274,111150.7124,243719524.3
2793,53533,1329,55339.89453,83169093.17
2794,53547,10584,123466.1232,134709221.1
2795,53518,4706,54992.27837,144558578.9
2796,53539,2979,86401.91242,136680736.8
2797,53520,6124,234176.8474,339832106.2
2798,99198,1804,53600.64114,88171086.14
2799,99102,1309,32583.85126,38582104.01
2800,88045,20372,29073.35872,23701214.1
2801,37627,9774,87778.0212,245831362.8
2802,49767,9625,120587.7669,287117974.2
2803,49733,22784,141146.5074,570354215.3
2804,49744,11283,122714.2738,360487006.3
2805,49716,34081,143535.9755,512345668.8
2806,49777,2918,92807.81516,241274689.6
2807,49740,12337,132009.6375,432610508.5
2808,29416,1180,61189.91118,124379952.1
2809,4720,28919,162406.2687,391833524.1
2810,27318,7036,111982.2475,234106468.2
2811,22395,13002,32786.3479,23432978.69
2812,22393,18194,25318.14468,19063262.83
2813,22391,15391,23003.98873,16743996
2814,22179,18537,20866.43876,10664933.01
2815,22177,11631,16567.95398,5304294.14
2816,22119,28977,20429.60172,15492128.14
2817,22175,18966,20603.02325,12320367.49
2818,22419,14871,17959.28947,13719658.1
2819,22117,24207,26360.30174,22393118.59
2820,22115,20877,17667.39645,9941282.763
2821,22111,30180,21667.49852,12210031.54
2822,22417,13271,24789.79078,22703047.92
2823,22043,20460,27609.72789,15361573.4
2824,22459,18991,26130.94006,11265201.43
2825,22457,20065,25686.06771,18050495.26
2826,22455,18197,27104.55798,14221995.98
2827,22453,17053,51394.98682,26343456.16
2828,22851,10463,36030.24302,36289193.81
2829,22850,16074,22641.77037,12537973.19
2830,22848,10525,33609.97323,38784823.41
2831,22846,16690,27542.33222,32119453.69
2832,22844,20242,43664.01577,45802183.99
2833,22415,12366,18742.8079,12483345.44
2834,27499,8,27735.19685,21965332.69
2835,22399,20074,21128.66246,18708830.79
2836,22961,295,20027.61772,15055568.33
2837,22339,14170,19340.34393,14576138.2
2838,22337,12166,30551.73377,18443491.57
2839,22335,13775,39130.24545,24575678.49
2840,27257,1929,54440.11483,106752106.1
2841,27243,11055,154793.6726,578532146.5
2842,27305,8940,114827.1189,299883645.1
2843,27327,5262,62432.49463,162807641.1
2844,27232,12558,109709.7445,300915397.3
2845,27254,1843,62311.1883,78249737.47
2846,27211,15679,161055.5304,461716914.1
2847,26901,4266,74737.31319,213598446.9
2848,26897,7780,87217.35089,242463416.9
2849,26835,10496,96221.4933,235751334.7
2850,26427,14449,144733.3296,472740373.1
2851,27259,2991,94762.54955,222384794.9
2852,7955,3872,86539.76124,139192296.6
2853,22763,18982,14619.97743,7158067.101
2854,22609,11700,25492.56235,16197921.56
2855,22605,10206,20193.86525,14499278.29
2856,22589,19973,39183.02773,23872896.44
2857,22587,15583,34719.44201,27293789.26
2858,22159,33364,28677.90647,23726063.16
2859,22149,24291,25232.85403,18128371.11
2860,22147,22546,23298.96486,10948307.97
2861,22145,23258,51517.66848,79093591.06
2862,22143,18114,24902.23846,17364958.79
2863,20251,21451,14390.17661,5531476.418
2864,67582,1504,19167.32898,15329530.13
2865,27245,4924,90716.63042,258101465.7
2866,6773,8107,105775.481,249206174.4
2867,49847,2417,64428.09445,173102228.2
2868,77833,5928,57838.2825,60059010.55
2869,90461,22778,22789.47546,11137048.33
2870,6889,6259,111868.3884,284060774
2871,6888,4391,120019.5626,175744963.2
2872,67808,4513,157715.5046,140176045.2
2873,67822,3449,115093.2993,152400511.7
2874,38448,28805,59372.77092,134715912.8
2875,38446,20845,82006.41663,166477867.5
2876,38444,22244,47613.42055,79199354.67
2877,38442,22851,59803.54406,126731534.3
2878,6543,615,64703.93247,89309379.37
2879,6343,9667,179775.852,375308649
2880,6308,4738,48324.27361,38010815.5
2881,6313,4696,50599.03064,58514529.53
2882,6311,4278,27856.26866,24295674.83
2883,6295,25503,130606.4138,396706849.2
2884,6333,15752,94363.03123,122582307.4
2885,6347,8072,101492.2616,266550632.3
2886,6317,9652,127425.9063,280031410.8
2887,6188,15312,110349.3264,325037096.1
2888,6179,13520,118717.1578,234163032.6
2889,6279,2825,54175.86317,87947204.01
2890,6246,9173,78678.79192,219460882.6
2891,6184,8851,78123.81353,131506510.7
2892,6258,11340,149776.9174,257156437.6
2893,6217,33814,72199.65492,137701538.3
2894,6259,1589,39534.19593,29661322.26
2895,6249,5930,54523.3724,86161197.98
2896,6242,10071,75904.52965,160833180.8
2897,6237,14170,133284.6277,225294279.4
2898,6231,12058,65586.62977,92349066.78
2899,6632,8271,137128.0166,325438054.8
2900,6688,3356,49289.21122,65418043.52
2901,65347,1954,39676.87951,24963663.23
2902,6667,38899,111831.7365,280052531.5
2903,6686,9190,112495.9532,246567632.7
2904,6679,10356,100174.2333,192770978.4
2905,6682,8839,97715.87614,206930423.3
2906,6729,8951,122018.1506,203172654.8
2907,6712,32632,148429.1864,349295403.8
2908,6711,3494,66635.41741,80612615.69
2909,6722,3970,74513.77916,157069180.3
2910,6721,3717,72153.70037,134602600.7
2911,6618,32968,142645.8628,452729692.1
2912,6628,6484,90131.70337,184165926.3
2913,6647,7131,176965.9602,381662008.2
2914,6636,3150,62080.39995,79804356.22
2915,6648,2416,66574.67142,91309177.15
2916,6642,5249,103705.5088,167439333.7
2917,99759,4843,101260.5228,138278930
2918,99752,12237,152019.3744,332218950.7
2919,99735,4528,142181.5793,207297287.8
2920,99734,42719,153749.1587,279094293.5
2921,99755,8099,176629.6899,336730876.5
2922,99768,7881,123147.3044,283337806.2
2923,99765,7059,97010.64063,260392851.5
2924,6528,6067,114260.9125,195553893.7
2925,6526,28932,187704.0293,537661004.6
2926,6536,11904,270723.3794,680126009.9
2927,6537,3666,82539.01698,105920140.3
2928,6542,8397,177739.9035,387711867.1
2929,6268,19154,193606.1211,749791468.8
2930,6638,1941,47881.38441,51061510.05
2931,99713,7166,168777.6334,482720885.1
2932,99706,22583,142229.9122,514638598.6
2933,99718,9700,112932.6951,370184129
2934,6567,10307,84013.93531,233271403.9
2935,6578,1575,63431.13727,82260220.2
2936,6577,7539,107777.5276,291312445.9
2937,6556,9476,98278.84412,212436264.7
2938,65830,10580,20579.06612,16487321.47
2939,6464,1446,26912.09662,33446427.2
2940,65934,17497,13624.15355,8682940.919
2941,6571,9184,94966.67836,219944589.7
2942,24944,12779,23848.62903,18403495.83
2943,24943,26457,40332.12118,54843315.27
2944,24941,10038,42036.78184,54560329.77
2945,24939,19980,28658.79475,18317755.87
2946,56862,905,17840.80282,12557199.29
2947,24937,13476,31869.37873,12858935.21
2948,23970,11255,115123.1055,144857972.1
2949,23968,17207,94485.14403,282522736.9
2950,23966,20772,89701.99666,93100747.98
2951,23564,19405,33825.43448,17565397.02
2952,23562,21558,51483.25465,53911753.62
2953,23560,21010,92488.22598,152664498
2954,23558,26615,20400.29811,13918252.74
2955,34117,10418,12142.78705,6350863.273
2956,23566,21089,30302.69046,36821707.36
2957,23556,16972,41769.59427,58948763.05
2958,23554,22351,29237.95076,28473470.06
2959,34130,9145,16000.13311,9565283.72
2960,23568,16174,44272.84247,51058447.45
2961,34119,15471,11356.75467,5557751.173
